product_a,product_b,times_bought_together
PROD0208,PROD0392,1
PROD0208,PROD0405,1
PROD0208,PROD0451,1
PROD0208,PROD0496,1
PROD0209,PROD0223,1
PROD0209,PROD0224,1
PROD0209,PROD0233,1
PROD0209,PROD0245,1
PROD0209,PROD0258,1
PROD0209,PROD0274,1
PROD0209,PROD0281,1
PROD0209,PROD0284,1
PROD0209,PROD0292,1
PROD0209,PROD0312,1
PROD0209,PROD0332,1
PROD0209,PROD0341,1
PROD0209,PROD0355,1
PROD0209,PROD0371,1
PROD0209,PROD0390,1
PROD0209,PROD0412,1
PROD0210,PROD0236,1
PROD0210,PROD0261,1
PROD0210,PROD0267,1
PROD0210,PROD0276,1
PROD0210,PROD0294,1
PROD0210,PROD0320,1
PROD0210,PROD0321,1
PROD0210,PROD0332,1
PROD0210,PROD0350,1
PROD0210,PROD0404,1
PROD0210,PROD0416,1
PROD0210,PROD0448,1
PROD0210,PROD0470,1
PROD0210,PROD0485,1
PROD0211,PROD0229,1
PROD0211,PROD0250,1
PROD0211,PROD0304,1
PROD0211,PROD0308,1
PROD0211,PROD0387,1
PROD0211,PROD0389,1
PROD0211,PROD0407,1
PROD0211,PROD0426,1
PROD0211,PROD0446,1
PROD0211,PROD0471,1
PROD0211,PROD0476,1
PROD0211,PROD0488,1
PROD0212,PROD0227,1
PROD0212,PROD0284,1
PROD0212,PROD0298,1
PROD0212,PROD0321,1
PROD0212,PROD0404,1
PROD0212,PROD0489,1
PROD0213,PROD0296,1
PROD0213,PROD0297,1
PROD0213,PROD0332,1
PROD0213,PROD0346,1
PROD0213,PROD0356,1
PROD0213,PROD0377,1
PROD0213,PROD0393,1
PROD0213,PROD0416,1
PROD0213,PROD0424,1
PROD0213,PROD0433,1
PROD0213,PROD0438,1
PROD0213,PROD0476,1
PROD0213,PROD0496,1
PROD0214,PROD0223,1
PROD0214,PROD0224,1
PROD0214,PROD0268,1
PROD0214,PROD0400,1
PROD0214,PROD0415,1
PROD0214,PROD0446,1
PROD0214,PROD0451,1
PROD0215,PROD0296,1
PROD0215,PROD0300,1
PROD0215,PROD0340,1
PROD0215,PROD0346,1
PROD0215,PROD0356,1
PROD0215,PROD0421,1
PROD0215,PROD0436,1
PROD0215,PROD0500,1
PROD0216,PROD0261,1
PROD0216,PROD0267,1
PROD0216,PROD0275,1
PROD0216,PROD0289,1
PROD0216,PROD0297,1
PROD0216,PROD0319,1
PROD0216,PROD0324,1
PROD0216,PROD0345,1
PROD0216,PROD0351,1
PROD0216,PROD0357,1
PROD0216,PROD0384,1
PROD0217,PROD0218,1
PROD0217,PROD0232,1
PROD0217,PROD0269,1
PROD0217,PROD0293,1
PROD0217,PROD0311,1
PROD0217,PROD0323,1
PROD0217,PROD0346,1
PROD0217,PROD0380,1
PROD0217,PROD0383,1
PROD0217,PROD0394,1
PROD0217,PROD0412,1
PROD0217,PROD0416,1
PROD0217,PROD0444,1
PROD0217,PROD0493,1
PROD0218,PROD0241,1
PROD0218,PROD0317,1
PROD0218,PROD0345,1
PROD0218,PROD0404,1
PROD0218,PROD0405,1
PROD0218,PROD0412,1
PROD0218,PROD0423,1
PROD0219,PROD0224,1
PROD0219,PROD0235,1
PROD0219,PROD0255,1
PROD0219,PROD0262,1
PROD0219,PROD0295,1
PROD0219,PROD0298,1
PROD0219,PROD0309,1
PROD0219,PROD0362,1
PROD0219,PROD0381,1
PROD0219,PROD0467,1
PROD0219,PROD0479,1
PROD0219,PROD0484,1
PROD0220,PROD0221,1
PROD0220,PROD0235,1
PROD0220,PROD0338,1
PROD0220,PROD0367,1
PROD0220,PROD0391,1
PROD0220,PROD0448,1
PROD0220,PROD0466,1
PROD0220,PROD0468,1
PROD0221,PROD0288,1
PROD0221,PROD0289,1
PROD0221,PROD0295,1
PROD0221,PROD0335,1
PROD0221,PROD0380,1
PROD0221,PROD0381,1
PROD0221,PROD0391,1
PROD0221,PROD0402,1
PROD0221,PROD0406,1
PROD0221,PROD0441,1
PROD0221,PROD0470,1
PROD0221,PROD0474,1
PROD0221,PROD0480,1
PROD0221,PROD0486,1
PROD0222,PROD0235,1
PROD0222,PROD0292,1
PROD0222,PROD0310,1
PROD0222,PROD0311,1
PROD0222,PROD0418,1
PROD0222,PROD0433,1
PROD0222,PROD0462,1
PROD0222,PROD0484,1
PROD0223,PROD0233,1
PROD0223,PROD0259,1
PROD0223,PROD0275,1
PROD0223,PROD0281,1
PROD0223,PROD0292,1
PROD0223,PROD0334,1
PROD0223,PROD0340,1
PROD0223,PROD0341,1
PROD0223,PROD0447,1
PROD0223,PROD0451,1
PROD0224,PROD0235,1
PROD0224,PROD0262,1
PROD0224,PROD0310,1
PROD0224,PROD0347,1
PROD0224,PROD0381,1
PROD0224,PROD0394,1
PROD0224,PROD0487,1
PROD0225,PROD0229,1
PROD0225,PROD0232,1
PROD0225,PROD0248,1
PROD0225,PROD0257,1
PROD0225,PROD0262,1
PROD0225,PROD0269,1
PROD0225,PROD0313,1
PROD0225,PROD0362,1
PROD0225,PROD0363,1
PROD0225,PROD0370,1
PROD0225,PROD0371,1
PROD0225,PROD0372,1
PROD0225,PROD0377,1
PROD0225,PROD0390,1
PROD0225,PROD0460,1
PROD0225,PROD0463,1
PROD0225,PROD0480,1
PROD0226,PROD0242,1
PROD0226,PROD0252,1
PROD0226,PROD0278,1
PROD0226,PROD0285,1
PROD0226,PROD0325,1
PROD0226,PROD0397,1
PROD0227,PROD0243,1
PROD0227,PROD0246,1
PROD0227,PROD0284,1
PROD0227,PROD0301,1
PROD0227,PROD0315,1
PROD0227,PROD0323,1
PROD0227,PROD0326,1
PROD0227,PROD0386,1
PROD0227,PROD0399,1
PROD0227,PROD0404,1
PROD0227,PROD0434,1
PROD0227,PROD0449,1
PROD0227,PROD0455,1
PROD0227,PROD0470,1
PROD0227,PROD0489,1
PROD0227,PROD0490,1
PROD0228,PROD0296,1
PROD0228,PROD0349,1
PROD0228,PROD0460,1
PROD0229,PROD0238,1
PROD0229,PROD0243,1
PROD0229,PROD0250,1
PROD0229,PROD0308,1
PROD0229,PROD0318,1
PROD0229,PROD0321,1
PROD0229,PROD0346,1
PROD0229,PROD0376,1
PROD0229,PROD0389,1
PROD0229,PROD0429,1
PROD0229,PROD0446,1
PROD0229,PROD0471,1
PROD0229,PROD0476,1
PROD0229,PROD0488,1
PROD0229,PROD0500,1
PROD0230,PROD0256,1
PROD0230,PROD0261,1
PROD0230,PROD0267,1
PROD0230,PROD0282,1
PROD0230,PROD0306,1
PROD0230,PROD0340,1
PROD0230,PROD0342,1
PROD0230,PROD0366,1
PROD0230,PROD0399,1
PROD0230,PROD0446,1
PROD0230,PROD0453,1
PROD0230,PROD0486,1
PROD0231,PROD0247,1
PROD0231,PROD0251,1
PROD0231,PROD0259,1
PROD0231,PROD0262,1
PROD0231,PROD0273,1
PROD0231,PROD0298,1
PROD0231,PROD0299,1
PROD0231,PROD0307,1
PROD0231,PROD0322,1
PROD0231,PROD0335,1
PROD0231,PROD0432,1
PROD0231,PROD0435,1
PROD0231,PROD0440,1
PROD0231,PROD0447,1
PROD0231,PROD0490,1
PROD0232,PROD0254,1
PROD0232,PROD0261,1
PROD0232,PROD0283,1
PROD0232,PROD0336,1
PROD0232,PROD0343,1
PROD0232,PROD0346,1
PROD0232,PROD0358,1
PROD0232,PROD0363,1
PROD0232,PROD0416,1
PROD0232,PROD0422,1
PROD0232,PROD0444,1
PROD0232,PROD0469,1
PROD0232,PROD0480,1
PROD0232,PROD0481,1
PROD0232,PROD0486,1
PROD0233,PROD0234,1
PROD0233,PROD0243,1
PROD0233,PROD0258,1
PROD0233,PROD0276,1
PROD0233,PROD0281,1
PROD0233,PROD0292,1
PROD0233,PROD0304,1
PROD0233,PROD0319,1
PROD0233,PROD0341,1
PROD0233,PROD0344,1
PROD0233,PROD0364,1
PROD0233,PROD0392,1
PROD0233,PROD0405,1
PROD0233,PROD0406,1
PROD0233,PROD0417,1
PROD0233,PROD0452,1
PROD0233,PROD0453,1
PROD0233,PROD0468,1
PROD0233,PROD0477,1
PROD0234,PROD0237,1
PROD0234,PROD0407,1
PROD0235,PROD0241,1
PROD0235,PROD0262,1
PROD0235,PROD0311,1
PROD0235,PROD0325,1
PROD0235,PROD0330,1
PROD0235,PROD0360,1
PROD0235,PROD0367,1
PROD0235,PROD0381,1
PROD0235,PROD0392,1
PROD0235,PROD0412,1
PROD0235,PROD0418,1
PROD0235,PROD0468,1
PROD0235,PROD0475,1
PROD0235,PROD0484,1
PROD0236,PROD0251,1
PROD0236,PROD0306,1
PROD0236,PROD0320,1
PROD0236,PROD0323,1
PROD0236,PROD0359,1
PROD0236,PROD0413,1
PROD0236,PROD0419,1
PROD0236,PROD0424,1
PROD0236,PROD0428,1
PROD0236,PROD0470,1
PROD0237,PROD0253,1
PROD0237,PROD0370,1
PROD0237,PROD0374,1
PROD0237,PROD0409,1
PROD0237,PROD0428,1
PROD0237,PROD0451,1
PROD0237,PROD0489,1
PROD0238,PROD0300,1
PROD0238,PROD0307,1
PROD0238,PROD0321,1
PROD0238,PROD0334,1
PROD0238,PROD0349,1
PROD0238,PROD0395,1
PROD0238,PROD0408,1
PROD0238,PROD0424,1
PROD0238,PROD0434,1
PROD0238,PROD0463,1
PROD0238,PROD0465,1
PROD0238,PROD0479,1
PROD0240,PROD0252,1
PROD0240,PROD0287,1
PROD0240,PROD0299,1
PROD0240,PROD0338,1
PROD0240,PROD0363,1
PROD0240,PROD0366,1
PROD0240,PROD0420,1
PROD0240,PROD0471,1
PROD0240,PROD0473,1
PROD0240,PROD0478,1
PROD0240,PROD0491,1
PROD0241,PROD0252,1
PROD0241,PROD0281,1
PROD0241,PROD0283,1
PROD0241,PROD0309,1
PROD0241,PROD0351,1
PROD0241,PROD0363,1
PROD0241,PROD0373,1
PROD0241,PROD0376,1
PROD0241,PROD0384,1
PROD0241,PROD0394,1
PROD0241,PROD0397,1
PROD0241,PROD0404,1
PROD0241,PROD0412,1
PROD0241,PROD0423,1
PROD0241,PROD0428,1
PROD0241,PROD0456,1
PROD0241,PROD0458,1
PROD0241,PROD0469,1
PROD0242,PROD0252,1
PROD0242,PROD0434,1
PROD0243,PROD0264,1
PROD0243,PROD0298,1
PROD0243,PROD0301,1
PROD0243,PROD0304,1
PROD0243,PROD0317,1
PROD0243,PROD0319,1
PROD0243,PROD0331,1
PROD0243,PROD0341,1
PROD0243,PROD0344,1
PROD0243,PROD0376,1
PROD0243,PROD0391,1
PROD0243,PROD0417,1
PROD0243,PROD0468,1
PROD0243,PROD0470,1
PROD0243,PROD0478,1
PROD0244,PROD0246,1
PROD0244,PROD0273,1
PROD0244,PROD0317,1
PROD0244,PROD0343,1
PROD0244,PROD0378,1
PROD0244,PROD0397,1
PROD0244,PROD0484,1
PROD0245,PROD0258,1
PROD0245,PROD0280,1
PROD0245,PROD0353,1
PROD0245,PROD0412,1
PROD0245,PROD0434,1
PROD0245,PROD0465,1
PROD0246,PROD0273,1
PROD0246,PROD0275,1
PROD0246,PROD0290,1
PROD0246,PROD0301,1
PROD0246,PROD0302,1
PROD0246,PROD0312,1
PROD0246,PROD0322,1
PROD0246,PROD0352,1
PROD0246,PROD0353,1
PROD0246,PROD0355,1
PROD0246,PROD0374,1
PROD0246,PROD0380,1
PROD0246,PROD0386,1
PROD0246,PROD0414,1
PROD0246,PROD0434,1
PROD0246,PROD0443,1
PROD0246,PROD0465,1
PROD0246,PROD0466,1
PROD0246,PROD0482,1
PROD0246,PROD0484,1
PROD0247,PROD0260,1
PROD0247,PROD0279,1
PROD0247,PROD0299,1
PROD0247,PROD0312,1
PROD0247,PROD0332,1
PROD0247,PROD0367,1
PROD0247,PROD0413,1
PROD0247,PROD0434,1
PROD0247,PROD0465,1
PROD0248,PROD0262,1
PROD0248,PROD0269,1
PROD0248,PROD0359,1
PROD0248,PROD0371,1
PROD0248,PROD0372,1
PROD0248,PROD0390,1
PROD0248,PROD0491,1
PROD0249,PROD0290,1
PROD0249,PROD0354,1
PROD0249,PROD0425,1
PROD0249,PROD0441,1
PROD0249,PROD0479,1
PROD0249,PROD0485,1
PROD0249,PROD0487,1
PROD0249,PROD0499,1
PROD0250,PROD0308,1
PROD0250,PROD0323,1
PROD0250,PROD0343,1
PROD0250,PROD0358,1
PROD0250,PROD0389,1
PROD0250,PROD0403,1
PROD0250,PROD0446,1
PROD0250,PROD0463,1
PROD0250,PROD0465,1
PROD0250,PROD0471,1
PROD0250,PROD0476,1
PROD0250,PROD0488,1
PROD0251,PROD0307,1
PROD0251,PROD0409,1
PROD0252,PROD0270,1
PROD0252,PROD0326,1
PROD0252,PROD0337,1
PROD0252,PROD0357,1
PROD0252,PROD0460,1
PROD0252,PROD0477,1
PROD0253,PROD0269,1
PROD0253,PROD0275,1
PROD0253,PROD0310,1
PROD0253,PROD0316,1
PROD0253,PROD0332,1
PROD0253,PROD0356,1
PROD0253,PROD0374,1
PROD0254,PROD0261,1
PROD0254,PROD0264,1
PROD0254,PROD0283,1
PROD0254,PROD0314,1
PROD0254,PROD0318,1
PROD0254,PROD0334,1
PROD0254,PROD0343,1
PROD0254,PROD0354,1
PROD0254,PROD0416,1
PROD0254,PROD0436,1
PROD0254,PROD0440,1
PROD0254,PROD0472,1
PROD0255,PROD0308,1
PROD0255,PROD0362,1
PROD0255,PROD0479,1
PROD0255,PROD0486,1
PROD0256,PROD0365,1
PROD0256,PROD0376,1
PROD0256,PROD0396,1
PROD0256,PROD0418,1
PROD0256,PROD0430,1
PROD0256,PROD0454,1
PROD0256,PROD0467,1
PROD0256,PROD0496,1
PROD0257,PROD0325,1
PROD0257,PROD0335,1
PROD0257,PROD0336,1
PROD0257,PROD0371,1
PROD0257,PROD0378,1
PROD0257,PROD0380,1
PROD0257,PROD0467,1
PROD0258,PROD0292,1
PROD0258,PROD0412,1
PROD0259,PROD0275,1
PROD0259,PROD0322,1
PROD0259,PROD0340,1
PROD0259,PROD0358,1
PROD0259,PROD0398,1
PROD0260,PROD0413,1
PROD0261,PROD0283,1
PROD0261,PROD0343,1
PROD0261,PROD0348,1
PROD0261,PROD0388,1
PROD0261,PROD0404,1
PROD0261,PROD0455,1
PROD0262,PROD0264,1
PROD0262,PROD0276,1
PROD0262,PROD0304,1
PROD0262,PROD0312,1
PROD0262,PROD0335,1
PROD0262,PROD0352,1
PROD0262,PROD0372,1
PROD0262,PROD0378,1
PROD0262,PROD0381,1
PROD0262,PROD0390,1
PROD0262,PROD0461,1
PROD0262,PROD0476,1
PROD0263,PROD0282,1
PROD0263,PROD0298,1
PROD0263,PROD0302,1
PROD0263,PROD0306,1
PROD0263,PROD0322,1
PROD0263,PROD0380,1
PROD0263,PROD0391,1
PROD0263,PROD0432,1
PROD0263,PROD0482,1
PROD0264,PROD0291,1
PROD0264,PROD0293,1
PROD0264,PROD0295,1
PROD0264,PROD0335,1
PROD0264,PROD0391,1
PROD0264,PROD0476,1
PROD0264,PROD0491,1
PROD0265,PROD0274,1
PROD0265,PROD0343,1
PROD0266,PROD0309,1
PROD0266,PROD0369,1
PROD0266,PROD0392,1
PROD0266,PROD0411,1
PROD0266,PROD0483,1
PROD0266,PROD0495,1
PROD0266,PROD0497,1
PROD0267,PROD0282,1
PROD0267,PROD0283,1
PROD0267,PROD0289,1
PROD0267,PROD0297,1
PROD0267,PROD0301,1
PROD0267,PROD0313,1
PROD0267,PROD0322,1
PROD0267,PROD0342,1
PROD0267,PROD0371,1
PROD0267,PROD0417,1
PROD0267,PROD0422,1
PROD0267,PROD0427,1
PROD0267,PROD0428,1
PROD0267,PROD0456,1
PROD0267,PROD0459,1
PROD0267,PROD0478,1
PROD0267,PROD0483,1
PROD0267,PROD0489,1
PROD0267,PROD0493,1
PROD0268,PROD0271,1
PROD0268,PROD0275,1
PROD0268,PROD0290,1
PROD0268,PROD0293,1
PROD0268,PROD0330,1
PROD0268,PROD0374,1
PROD0268,PROD0387,1
PROD0268,PROD0424,1
PROD0268,PROD0433,1
PROD0268,PROD0451,1
PROD0269,PROD0275,1
PROD0269,PROD0310,1
PROD0269,PROD0311,1
PROD0269,PROD0332,1
PROD0269,PROD0336,1
PROD0269,PROD0377,1
PROD0269,PROD0394,1
PROD0269,PROD0430,1
PROD0269,PROD0485,1
PROD0270,PROD0326,1
PROD0270,PROD0337,1
PROD0270,PROD0419,1
PROD0271,PROD0277,1
PROD0271,PROD0280,1
PROD0271,PROD0394,1
PROD0271,PROD0421,1
PROD0271,PROD0467,1
PROD0271,PROD0475,1
PROD0272,PROD0306,1
PROD0272,PROD0343,1
PROD0272,PROD0350,1
PROD0272,PROD0370,1
PROD0272,PROD0422,1
PROD0272,PROD0436,1
PROD0272,PROD0481,1
PROD0272,PROD0495,1
PROD0273,PROD0312,1
PROD0273,PROD0313,1
PROD0273,PROD0317,1
PROD0273,PROD0370,1
PROD0273,PROD0420,1
PROD0273,PROD0432,1
PROD0273,PROD0482,1
PROD0274,PROD0284,1
PROD0274,PROD0311,1
PROD0274,PROD0355,1
PROD0274,PROD0387,1
PROD0274,PROD0390,1
PROD0274,PROD0406,1
PROD0274,PROD0448,1
PROD0274,PROD0472,1
PROD0274,PROD0497,1
PROD0275,PROD0284,1
PROD0275,PROD0290,1
PROD0275,PROD0310,1
PROD0275,PROD0324,1
PROD0275,PROD0332,1
PROD0275,PROD0340,1
PROD0275,PROD0351,1
PROD0275,PROD0357,1
PROD0275,PROD0394,1
PROD0275,PROD0459,1
PROD0275,PROD0478,1
PROD0275,PROD0493,1
PROD0276,PROD0312,1
PROD0276,PROD0321,1
PROD0276,PROD0364,1
PROD0276,PROD0400,1
PROD0276,PROD0448,1
PROD0276,PROD0452,1
PROD0276,PROD0477,1
PROD0276,PROD0482,1
PROD0277,PROD0280,1
PROD0277,PROD0296,1
PROD0277,PROD0323,1
PROD0277,PROD0378,1
PROD0277,PROD0473,1
PROD0277,PROD0475,1
PROD0277,PROD0493,1
PROD0278,PROD0397,1
PROD0278,PROD0413,1
PROD0278,PROD0489,1
PROD0278,PROD0493,1
PROD0279,PROD0445,1
PROD0280,PROD0332,1
PROD0280,PROD0465,1
PROD0280,PROD0475,1
PROD0281,PROD0313,1
PROD0281,PROD0327,1
PROD0281,PROD0341,1
PROD0281,PROD0373,1
PROD0281,PROD0375,1
PROD0281,PROD0378,1
PROD0281,PROD0384,1
PROD0281,PROD0392,1
PROD0281,PROD0396,1
PROD0281,PROD0435,1
PROD0281,PROD0470,1
PROD0281,PROD0499,1
PROD0282,PROD0318,1
PROD0282,PROD0342,1
PROD0282,PROD0354,1
PROD0282,PROD0387,1
PROD0282,PROD0432,1
PROD0283,PROD0322,1
PROD0283,PROD0343,1
PROD0283,PROD0371,1
PROD0283,PROD0422,1
PROD0283,PROD0459,1
PROD0283,PROD0489,1
PROD0284,PROD0297,1
PROD0284,PROD0308,1
PROD0284,PROD0345,1
PROD0284,PROD0355,1
PROD0284,PROD0359,1
PROD0284,PROD0390,1
PROD0284,PROD0404,1
PROD0284,PROD0447,1
PROD0284,PROD0459,1
PROD0284,PROD0483,1
PROD0284,PROD0489,1
PROD0285,PROD0305,1
PROD0285,PROD0322,1
PROD0285,PROD0331,1
PROD0285,PROD0367,1
PROD0285,PROD0375,1
PROD0285,PROD0400,1
PROD0285,PROD0449,1
PROD0285,PROD0465,1
PROD0285,PROD0477,1
PROD0285,PROD0484,1
PROD0285,PROD0494,1
PROD0286,PROD0347,1
PROD0286,PROD0396,1
PROD0286,PROD0457,1
PROD0287,PROD0292,1
PROD0287,PROD0328,1
PROD0287,PROD0374,1
PROD0287,PROD0447,1
PROD0287,PROD0453,1
PROD0287,PROD0478,1
PROD0287,PROD0497,1
PROD0288,PROD0402,1
PROD0288,PROD0470,1
PROD0288,PROD0484,1
PROD0289,PROD0334,1
PROD0289,PROD0341,1
PROD0289,PROD0380,1
PROD0289,PROD0384,1
PROD0289,PROD0386,1
PROD0289,PROD0391,1
PROD0289,PROD0401,1
PROD0289,PROD0456,1
PROD0289,PROD0459,1
PROD0289,PROD0473,1
PROD0289,PROD0486,1
PROD0289,PROD0493,1
PROD0290,PROD0293,1
PROD0290,PROD0318,1
PROD0290,PROD0329,1
PROD0290,PROD0331,1
PROD0290,PROD0338,1
PROD0290,PROD0348,1
PROD0290,PROD0363,1
PROD0290,PROD0418,1
PROD0290,PROD0451,1
PROD0291,PROD0377,1
PROD0291,PROD0397,1
PROD0291,PROD0466,1
PROD0291,PROD0489,1
PROD0292,PROD0310,1
PROD0292,PROD0327,1
PROD0292,PROD0328,1
PROD0292,PROD0331,1
PROD0292,PROD0338,1
PROD0292,PROD0341,1
PROD0292,PROD0360,1
PROD0292,PROD0397,1
PROD0292,PROD0406,1
PROD0292,PROD0421,1
PROD0292,PROD0425,1
PROD0292,PROD0447,1
PROD0292,PROD0461,1
PROD0292,PROD0464,1
PROD0292,PROD0500,1
PROD0293,PROD0295,1
PROD0293,PROD0365,1
PROD0293,PROD0383,1
PROD0293,PROD0431,1
PROD0293,PROD0438,1
PROD0293,PROD0451,1
PROD0293,PROD0493,1
PROD0294,PROD0373,1
PROD0294,PROD0405,1
PROD0294,PROD0454,1
PROD0294,PROD0496,1
PROD0295,PROD0309,1
PROD0295,PROD0335,1
PROD0295,PROD0365,1
PROD0295,PROD0378,1
PROD0295,PROD0383,1
PROD0295,PROD0406,1
PROD0295,PROD0464,1
PROD0295,PROD0467,1
PROD0295,PROD0468,1
PROD0295,PROD0477,1
PROD0295,PROD0491,1
PROD0296,PROD0322,1
PROD0296,PROD0346,1
PROD0296,PROD0362,1
PROD0296,PROD0393,1
PROD0296,PROD0460,1
PROD0296,PROD0480,1
PROD0296,PROD0496,1
PROD0297,PROD0312,1
PROD0297,PROD0356,1
PROD0297,PROD0381,1
PROD0297,PROD0395,1
PROD0297,PROD0405,1
PROD0297,PROD0424,1
PROD0297,PROD0429,1
PROD0297,PROD0477,1
PROD0297,PROD0479,1
PROD0298,PROD0322,1
PROD0298,PROD0375,1
PROD0298,PROD0394,1
PROD0298,PROD0426,1
PROD0298,PROD0490,1
PROD0299,PROD0302,1
PROD0299,PROD0322,1
PROD0299,PROD0329,1
PROD0299,PROD0348,1
PROD0299,PROD0382,1
PROD0299,PROD0431,1
PROD0299,PROD0435,1
PROD0299,PROD0452,1
PROD0299,PROD0471,1
PROD0299,PROD0473,1
PROD0299,PROD0476,1
PROD0299,PROD0482,1
PROD0299,PROD0491,1
PROD0300,PROD0307,1
PROD0300,PROD0346,1
PROD0300,PROD0356,1
PROD0300,PROD0421,1
PROD0300,PROD0436,1
PROD0300,PROD0445,1
PROD0300,PROD0459,1
PROD0301,PROD0318,1
PROD0301,PROD0353,1
PROD0301,PROD0354,1
PROD0301,PROD0355,1
PROD0301,PROD0390,1
PROD0301,PROD0414,1
PROD0301,PROD0456,1
PROD0301,PROD0470,1
PROD0302,PROD0348,1
PROD0302,PROD0380,1
PROD0302,PROD0382,1
PROD0302,PROD0391,1
PROD0302,PROD0431,1
PROD0302,PROD0435,1
PROD0302,PROD0451,1
PROD0302,PROD0452,1
PROD0303,PROD0367,1
PROD0304,PROD0319,1
PROD0304,PROD0332,1
PROD0304,PROD0343,1
PROD0304,PROD0344,1
PROD0304,PROD0355,1
PROD0304,PROD0386,1
PROD0304,PROD0387,1
PROD0304,PROD0390,1
PROD0304,PROD0424,1
PROD0304,PROD0468,1
PROD0304,PROD0479,1
PROD0305,PROD0313,1
PROD0305,PROD0322,1
PROD0305,PROD0342,1
PROD0305,PROD0349,1
PROD0305,PROD0362,1
PROD0305,PROD0370,1
PROD0305,PROD0400,1
PROD0305,PROD0412,1
PROD0305,PROD0429,1
PROD0305,PROD0440,1
PROD0305,PROD0460,1
PROD0305,PROD0466,1
PROD0306,PROD0343,1
PROD0306,PROD0350,1
PROD0306,PROD0356,1
PROD0306,PROD0357,1
PROD0306,PROD0391,1
PROD0306,PROD0422,1
PROD0306,PROD0426,1
PROD0306,PROD0452,1
PROD0307,PROD0358,1
PROD0307,PROD0467,1
PROD0307,PROD0488,1
PROD0308,PROD0314,1
PROD0308,PROD0335,1
PROD0308,PROD0359,1
PROD0308,PROD0389,1
PROD0308,PROD0408,1
PROD0308,PROD0438,1
PROD0308,PROD0446,1
PROD0308,PROD0471,1
PROD0308,PROD0476,1
PROD0308,PROD0483,1
PROD0308,PROD0488,1
PROD0309,PROD0319,1
PROD0309,PROD0363,1
PROD0309,PROD0372,1
PROD0309,PROD0394,1
PROD0309,PROD0397,1
PROD0309,PROD0467,1
PROD0309,PROD0484,1
PROD0310,PROD0332,1
PROD0310,PROD0333,1
PROD0310,PROD0360,1
PROD0310,PROD0394,1
PROD0310,PROD0397,1
PROD0310,PROD0467,1
PROD0310,PROD0493,1
PROD0311,PROD0336,1
PROD0311,PROD0360,1
PROD0311,PROD0394,1
PROD0311,PROD0418,1
PROD0311,PROD0484,1
PROD0311,PROD0498,1
PROD0312,PROD0317,1
PROD0312,PROD0372,1
PROD0312,PROD0378,1
PROD0312,PROD0381,1
PROD0312,PROD0405,1
PROD0312,PROD0429,1
PROD0312,PROD0465,1
PROD0312,PROD0482,1
PROD0313,PROD0327,1
PROD0313,PROD0362,1
PROD0313,PROD0378,1
PROD0313,PROD0396,1
PROD0313,PROD0482,1
PROD0313,PROD0499,1
PROD0315,PROD0410,1
PROD0315,PROD0424,1
PROD0315,PROD0430,1
PROD0316,PROD0363,1
PROD0316,PROD0403,1
PROD0316,PROD0454,1
PROD0317,PROD0345,1
PROD0317,PROD0371,1
PROD0317,PROD0458,1
PROD0317,PROD0465,1
PROD0318,PROD0327,1
PROD0318,PROD0329,1
PROD0318,PROD0354,1
PROD0318,PROD0387,1
PROD0318,PROD0390,1
PROD0318,PROD0410,1
PROD0318,PROD0471,1
PROD0318,PROD0472,1
PROD0319,PROD0344,1
PROD0319,PROD0370,1
PROD0319,PROD0372,1
PROD0319,PROD0406,1
PROD0319,PROD0440,1
PROD0319,PROD0449,1
PROD0319,PROD0468,1
PROD0319,PROD0476,1
PROD0319,PROD0485,1
PROD0320,PROD0343,1
PROD0320,PROD0350,1
PROD0320,PROD0355,1
PROD0320,PROD0470,1
PROD0320,PROD0472,1
PROD0320,PROD0482,1
PROD0321,PROD0358,1
PROD0321,PROD0404,1
PROD0321,PROD0482,1
PROD0322,PROD0350,1
PROD0322,PROD0362,1
PROD0322,PROD0400,1
PROD0322,PROD0422,1
PROD0322,PROD0484,1
PROD0322,PROD0489,1
PROD0323,PROD0359,1
PROD0323,PROD0378,1
PROD0323,PROD0380,1
PROD0323,PROD0386,1
PROD0323,PROD0413,1
PROD0323,PROD0449,1
PROD0323,PROD0463,1
PROD0323,PROD0468,1
PROD0323,PROD0473,1
PROD0323,PROD0490,1
PROD0323,PROD0493,1
PROD0324,PROD0351,1
PROD0324,PROD0357,1
PROD0324,PROD0358,1
PROD0324,PROD0403,1
PROD0324,PROD0445,1
PROD0324,PROD0484,1
PROD0325,PROD0428,1
PROD0325,PROD0430,1
PROD0326,PROD0337,1
PROD0326,PROD0356,1
PROD0326,PROD0455,1
PROD0327,PROD0386,1
PROD0327,PROD0428,1
PROD0327,PROD0471,1
PROD0328,PROD0358,1
PROD0328,PROD0361,1
PROD0328,PROD0396,1
PROD0328,PROD0410,1
PROD0328,PROD0428,1
PROD0328,PROD0447,1
PROD0328,PROD0471,1
PROD0329,PROD0342,1
PROD0329,PROD0347,1
PROD0329,PROD0348,1
PROD0329,PROD0355,1
PROD0329,PROD0435,1
PROD0329,PROD0441,1
PROD0329,PROD0445,1
PROD0330,PROD0340,1
PROD0330,PROD0376,1
PROD0330,PROD0387,1
PROD0330,PROD0388,1
PROD0330,PROD0461,1
PROD0330,PROD0488,1
PROD0330,PROD0494,1
PROD0331,PROD0332,1
