item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM01494,ORD00629,PROD0424,2,49425.6,75
ITEM01495,ORD00557,PROD0387,3,6447.57,32
ITEM01496,ORD00103,PROD0271,2,26090.84,49
ITEM01497,ORD00014,PROD0219,2,5302.4,13
ITEM01498,ORD00138,PROD0272,3,44817.64,45
ITEM01499,ORD00015,PROD0330,1,32470.34,100
ITEM01500,ORD00658,PROD0404,5,16649.63,61
ITEM01501,ORD00989,PROD0169,4,4046.53,26
ITEM01502,ORD00618,PROD0231,5,43154.35,68
ITEM01503,ORD00874,PROD0462,1,15929.72,100
ITEM01504,ORD00403,PROD0319,2,21770.11,38
ITEM01505,ORD00911,PROD0347,3,4918.03,57
ITEM01506,ORD00406,PROD0472,2,36353.4,2
ITEM01507,ORD00130,PROD0116,3,23286.27,98
ITEM01508,ORD00440,PROD0449,5,43991.27,83
ITEM01509,ORD00212,PROD0492,2,34239.67,81
ITEM01510,ORD00274,PROD0081,3,36274.29,38
ITEM01511,ORD00352,PROD0374,4,9463.08,99
ITEM01512,ORD00019,PROD0116,1,36304.45,0
ITEM01513,ORD00829,PROD0452,3,6031.01,91
ITEM01514,ORD00787,PROD0055,3,36530.16,1
ITEM01515,ORD00568,PROD0205,5,29535.17,60
ITEM01516,ORD00388,PROD0065,2,38287.44,41
ITEM01517,ORD00686,PROD0203,3,12429.97,25
ITEM01518,ORD00481,PROD0159,4,40846.01,94
ITEM01519,ORD00163,PROD0326,5,4306.42,12
ITEM01520,ORD00042,PROD0410,4,48912.89,54
ITEM01521,ORD00763,PROD0381,3,7781.35,55
ITEM01522,ORD00441,PROD0029,2,5984.98,74
ITEM01523,ORD00768,PROD0426,3,11126.56,56
ITEM01524,ORD00044,PROD0225,4,41781.22,53
ITEM01525,ORD00903,PROD0141,3,29491.25,36
ITEM01526,ORD00752,PROD0489,1,25498.28,21
ITEM01527,ORD00982,PROD0421,3,34385.04,95
ITEM01528,ORD00164,PROD0089,5,30702.28,61
ITEM01529,ORD00767,PROD0082,5,20669.61,56
ITEM01530,ORD00669,PROD0296,1,40599.22,68
ITEM01531,ORD00909,PROD0323,-1,5698.77,28
ITEM01532,ORD00797,PROD0430,3,16164.86,51
ITEM01533,ORD00561,PROD0330,-1,5090.82,83
ITEM01534,ORD00388,PROD0382,2,942.34,73
ITEM01535,ORD00041,PROD0175,3,13474.11,87
ITEM01536,ORD00849,PROD0024,5,21830.99,65
ITEM01537,ORD00267,PROD0154,1,40504.94,33
ITEM01538,ORD00125,PROD0235,4,1384.44,25
ITEM01539,ORD00715,PROD0243,3,19040.51,69
ITEM01540,ORD00054,PROD0371,4,39934.01,39
ITEM01541,ORD00705,PROD0037,1,1866.32,32
ITEM01542,ORD00642,PROD0155,5,8658.64,18
ITEM01543,ORD00118,PROD0046,1,33126.83,76
ITEM01544,ORD00379,PROD0480,4,29619.7,18
ITEM01545,ORD00461,PROD0426,-3,47849.02,17
ITEM01546,ORD00164,PROD0024,3,29295.56,38
ITEM01547,ORD00695,PROD0141,2,39502.56,15
ITEM01548,ORD00711,PROD0371,2,9548.58,75
ITEM01549,ORD00883,PROD0007,5,44837.41,17
ITEM01550,ORD00254,PROD0029,3,21919.28,19
ITEM01551,ORD00601,PROD0167,4,3108.33,100
ITEM01552,ORD00650,PROD0285,-3,49631.36,40
ITEM01553,ORD00192,PROD0252,3,7721.5,82
ITEM01554,ORD00595,PROD0111,4,232.75,80
ITEM01555,ORD00330,PROD0269,1,32179.32,61
ITEM01556,ORD00987,PROD0030,2,48031.34,24
ITEM01557,ORD00295,PROD0307,3,3660.43,54
ITEM01558,ORD00614,PROD0295,4,43995.59,44
ITEM01559,ORD00554,PROD0373,1,42726.66,83
ITEM01560,ORD00551,PROD0453,2,17525.79,48
ITEM01561,ORD00492,PROD0299,1,12516.23,79
ITEM01562,ORD00472,PROD0349,5,14186.8,18
ITEM01563,ORD00033,PROD0491,1,2794.34,84
ITEM01564,ORD00813,PROD0294,2,45362.21,17
ITEM01565,ORD00721,PROD0357,4,27900.44,14
ITEM01566,ORD00330,PROD0064,1,12972.4,7
ITEM01567,ORD00671,PROD0354,1,22488.35,19
ITEM01568,ORD00295,PROD0488,5,31464.09,30
ITEM01569,ORD00992,PROD0017,1,37591.39,71
ITEM01570,ORD00097,PROD0479,2,3736.62,96
ITEM01571,ORD00192,PROD0357,2,34111.4,24
ITEM01572,ORD00258,PROD0354,2,7289.29,67
ITEM01573,ORD00535,PROD0396,2,38399.96,77
ITEM01574,ORD00927,PROD0180,3,22556.31,61
ITEM01575,ORD00675,PROD0477,3,13315.18,16
ITEM01576,ORD00815,PROD0324,2,17665.28,25
ITEM01577,ORD00924,PROD0015,3,7321.59,97
ITEM01578,ORD00061,PROD0034,5,32049.71,56
ITEM01579,ORD00380,PROD0419,3,31596.74,86
ITEM01580,ORD00463,PROD0310,4,46842.47,52
ITEM01581,ORD00550,PROD0138,1,36764.58,91
ITEM01582,ORD00427,PROD0043,1,19085.74,91
ITEM01583,ORD00959,PROD0241,4,44163.98,63
ITEM01584,ORD00955,PROD0007,4,22722.63,14
ITEM01585,ORD00493,PROD0500,3,27111.96,50
ITEM01586,ORD00376,PROD0257,3,29194.47,4
ITEM01587,ORD00850,PROD0418,2,30463.57,93
ITEM01588,ORD00474,PROD0168,3,33976.35,31
ITEM01589,ORD00340,PROD0292,2,38532.77,54
ITEM01590,ORD00600,PROD0108,4,23492.27,46
ITEM01591,ORD00014,PROD0298,1,14643.13,8
ITEM01592,ORD00392,PROD0272,2,13590.86,46
ITEM01593,ORD00856,PROD0349,1,9279.68,62
ITEM01594,ORD00615,PROD0010,1,12415.02,1
ITEM01595,ORD00686,PROD0307,5,22352.29,4
ITEM01596,ORD00578,PROD0268,5,39329.24,18
ITEM01597,ORD00689,PROD0237,4,15098.91,63
ITEM01598,ORD00895,PROD0433,2,31599.9,1
ITEM01599,ORD00043,PROD0171,4,16315.34,74
ITEM01600,ORD00029,PROD0428,-1,13962.23,55
ITEM01601,ORD00857,PROD0376,4,30600.26,32
ITEM01602,ORD00384,PROD0045,5,24835.48,36
ITEM01603,ORD00217,PROD0115,2,9646.95,43
ITEM01604,ORD00732,PROD0305,5,46106.87,20
ITEM01605,ORD00724,PROD0213,1,23258.49,94
ITEM01606,ORD00387,PROD0487,1,28572.61,46
ITEM01607,ORD00955,PROD0265,-3,36720.3,3
ITEM01608,ORD00523,PROD0346,3,43328.96,62
ITEM01609,ORD00519,PROD0455,2,44376.45,20
ITEM01610,ORD00714,PROD0192,3,10890.49,44
ITEM01611,ORD00573,PROD0396,3,47110.63,58
ITEM01612,ORD00335,PROD0181,1,31032.31,88
ITEM01613,ORD00461,PROD0394,3,20072.53,69
ITEM01614,ORD00960,PROD0178,2,17223.6,37
ITEM01615,ORD00472,PROD0238,5,41535.49,73
ITEM01616,ORD00692,PROD0338,1,21717.85,67
ITEM01617,ORD00832,PROD0227,2,49790.93,24
ITEM01618,ORD00425,PROD0147,-1,34666.9,21
ITEM01619,ORD00940,PROD0469,2,26994.78,89
ITEM01620,ORD00258,PROD0485,3,10971.68,32
ITEM01621,ORD00652,PROD0411,3,30027.22,6
ITEM01622,ORD00824,PROD0182,3,4058.4,6
ITEM01623,ORD00179,PROD0348,5,29182.45,76
ITEM01624,ORD00859,PROD0394,3,20382.06,37
ITEM01625,ORD00287,PROD0178,5,38248.64,85
ITEM01626,ORD00634,PROD0412,1,45621.54,46
ITEM01627,ORD00283,PROD0340,3,10798.66,92
ITEM01628,ORD00322,PROD0325,4,43399.34,10
ITEM01629,ORD00888,PROD0282,4,40323.02,41
ITEM01630,ORD00976,PROD0229,3,16208.23,85
ITEM01631,ORD00412,PROD0077,4,40878.49,32
ITEM01632,ORD00662,PROD0355,5,19207.15,46
ITEM01633,ORD00718,PROD0033,1,38053.4,80
ITEM01634,ORD00044,PROD0200,-1,32556.14,75
ITEM01635,ORD00207,PROD0417,1,264.74,77
ITEM01636,ORD00454,PROD0355,2,3223.02,28
ITEM01637,ORD00531,PROD0056,2,9617.72,93
ITEM01638,ORD00552,PROD0461,4,47514.94,15
ITEM01639,ORD00734,PROD0147,5,11178.29,54
ITEM01640,ORD00580,PROD0226,2,27278.88,70
ITEM01641,ORD00495,PROD0366,3,3265.17,94
ITEM01642,ORD00618,PROD0307,5,39757.14,87
ITEM01643,ORD00022,PROD0094,1,4166.45,82
ITEM01644,ORD00054,PROD0209,-3,44470.6,66
ITEM01645,ORD00531,PROD0037,5,45438.72,96
ITEM01646,ORD00719,PROD0103,3,12352.74,29
ITEM01647,ORD00627,PROD0465,3,24086.51,18
ITEM01648,ORD00650,PROD0113,1,11133.86,30
ITEM01649,ORD00653,PROD0463,4,20697.15,27
ITEM01650,ORD00144,PROD0024,1,44556.25,76
ITEM01651,ORD00524,PROD0174,4,11673.7,14
ITEM01652,ORD00705,PROD0119,1,42322.93,37
ITEM01653,ORD00985,PROD0111,2,3173.46,79
ITEM01654,ORD00034,PROD0372,4,29486.75,20
ITEM01655,ORD00539,PROD0247,5,5701.81,43
ITEM01656,ORD00135,PROD0500,2,47453.09,60
ITEM01657,ORD00050,PROD0159,1,25195.79,6
ITEM01658,ORD00964,PROD0035,5,30340.23,48
ITEM01659,ORD00165,PROD0016,4,3809.37,94
ITEM01660,ORD00580,PROD0397,1,31827.08,64
ITEM01661,ORD00188,PROD0276,4,39745.91,94
ITEM01662,ORD00698,PROD0257,4,44005.36,41
ITEM01663,ORD00633,PROD0007,4,40196.49,28
ITEM01664,ORD00962,PROD0021,2,43595.44,50
ITEM01665,ORD00102,PROD0396,4,3927.6,32
ITEM01666,ORD00708,PROD0289,1,13192.1,89
ITEM01667,ORD00710,PROD0066,5,34528.86,92
ITEM01668,ORD00133,PROD0283,3,10441.47,59
ITEM01669,ORD00328,PROD0115,4,37930.1,87
ITEM01670,ORD00989,PROD0408,5,31503.23,67
ITEM01671,ORD00824,PROD0236,5,8692.84,60
ITEM01672,ORD00100,PROD0391,3,31107.57,96
ITEM01673,ORD00721,PROD0351,5,22520.01,69
ITEM01674,ORD00011,PROD0309,1,24604.05,25
ITEM01675,ORD00880,PROD0485,1,40531.72,74
ITEM01676,ORD00172,PROD0293,3,39279.05,98
ITEM01677,ORD00053,PROD0057,1,12991.5,60
ITEM01678,ORD00872,PROD0301,4,38564.77,93
ITEM01679,ORD00353,PROD0377,-3,10496.2,88
ITEM01680,ORD00719,PROD0310,4,5977.51,25
ITEM01681,ORD00255,PROD0055,1,7294.6,40
ITEM01682,ORD00153,PROD0257,4,29172.36,68
ITEM01683,ORD00376,PROD0020,5,3915.04,52
ITEM01684,ORD00185,PROD0267,4,38904.41,86
ITEM01685,ORD00413,PROD0363,1,36875.63,55
ITEM01686,ORD00371,PROD0393,4,40115.24,5
ITEM01687,ORD00347,PROD0179,3,37222.97,44
ITEM01688,ORD00940,PROD0376,4,28812.03,15
ITEM01689,ORD00778,PROD0051,4,20364.15,27
ITEM01690,ORD00357,PROD0200,-1,38417.71,18
ITEM01691,ORD00787,PROD0052,5,33676.16,30
ITEM01692,ORD00424,PROD0340,2,22815.09,98
ITEM01693,ORD00542,PROD0226,1,34702.9,34
ITEM01694,ORD00125,PROD0360,4,25983.69,58
ITEM01695,ORD00938,PROD0435,3,7388.36,58
ITEM01696,ORD00994,PROD0139,3,31022.39,59
ITEM01697,ORD00404,PROD0184,2,39872.1,97
ITEM01698,ORD00656,PROD0386,3,39418.33,72
ITEM01699,ORD00070,PROD0123,1,8998.58,34
ITEM01700,ORD00882,PROD0376,4,25602.45,61
ITEM01701,ORD00282,PROD0499,4,30313.1,26
ITEM01702,ORD00510,PROD0150,5,16860.76,65
ITEM01703,ORD00738,PROD0387,5,31261.51,54
ITEM01704,ORD00631,PROD0419,2,41178.41,6
ITEM01705,ORD00448,PROD0161,4,3140.19,6
ITEM01706,ORD00993,PROD0245,5,4314.99,65
ITEM01707,ORD00310,PROD0170,3,20287.82,0
ITEM01708,ORD00233,PROD0362,1,31605.55,69
ITEM01709,ORD00970,PROD0267,5,37513.72,29
ITEM01710,ORD00299,PROD0397,5,20973.67,14
ITEM01711,ORD00136,PROD0216,3,21288.41,76
ITEM01712,ORD00889,PROD0467,4,41991.23,8
ITEM01713,ORD00451,PROD0496,5,25334.15,92
ITEM01714,ORD00638,PROD0027,2,5413.23,65
ITEM01715,ORD00270,PROD0317,5,13736.52,22
ITEM01716,ORD00974,PROD0473,4,4634.79,50
ITEM01717,ORD00966,PROD0149,5,31093.05,24
ITEM01718,ORD00796,PROD0208,5,4709.58,79
ITEM01719,ORD00390,PROD0137,3,40000.09,9
ITEM01720,ORD00833,PROD0201,3,25205.11,65
ITEM01721,ORD00887,PROD0044,4,10102.13,42
ITEM01722,ORD00896,PROD0121,3,19893.48,55
ITEM01723,ORD00295,PROD0117,4,1506.15,88
ITEM01724,ORD00708,PROD0138,5,42301.68,24
ITEM01725,ORD00355,PROD0273,5,18365.31,60
ITEM01726,ORD00095,PROD0084,2,45992.66,43
ITEM01727,ORD00479,PROD0421,2,10661.43,14
ITEM01728,ORD00765,PROD0438,2,15499.54,86
ITEM01729,ORD00742,PROD0391,4,29157.85,25
ITEM01730,ORD00550,PROD0429,5,41731.23,40
ITEM01731,ORD00987,PROD0182,1,26189.48,27
ITEM01732,ORD00755,PROD0462,2,45184.21,47
ITEM01733,ORD00620,PROD0295,3,33299.9,64
ITEM01734,ORD00692,PROD0189,3,26531.4,96
ITEM01735,ORD00627,PROD0090,5,44230.22,95
ITEM01736,ORD00787,PROD0293,5,30686.74,95
ITEM01737,ORD00316,PROD0264,2,30726.3,70
ITEM01738,ORD00231,PROD0390,4,312.62,23
ITEM01739,ORD00612,PROD0390,2,17173.4,26
ITEM01740,ORD00035,PROD0495,4,3977.17,26
ITEM01741,ORD00245,PROD0335,-1,37143.05,87
ITEM01742,ORD00693,PROD0458,3,33187.13,73
ITEM01743,ORD00532,PROD0166,3,45483.44,88
ITEM01744,ORD00805,PROD0347,1,36117.07,78
ITEM01745,ORD00407,PROD0181,2,24164.1,83
ITEM01746,ORD00414,PROD0461,4,10841.89,92
ITEM01747,ORD00621,PROD0446,4,35987.25,42
ITEM01748,ORD00135,PROD0229,2,7835.42,83
ITEM01749,ORD00429,PROD0169,5,46139.37,28
ITEM01750,ORD00943,PROD0199,2,10890.72,12
ITEM01751,ORD00718,PROD0366,3,9292.29,79
ITEM01752,ORD00494,PROD0319,3,27243.63,41
ITEM01753,ORD00098,PROD0216,1,21212.5,92
ITEM01754,ORD00408,PROD0065,1,15521.45,63
ITEM01755,ORD00118,PROD0356,1,24500.51,60
ITEM01756,ORD00663,PROD0096,2,46375.63,68
ITEM01757,ORD00237,PROD0201,3,42041.55,43
ITEM01758,ORD00273,PROD0319,4,29394.43,41
ITEM01759,ORD00671,PROD0154,5,9371.64,59
ITEM01760,ORD00087,PROD0287,3,11236.07,13
ITEM01761,ORD00626,PROD0131,1,30588.75,31
ITEM01762,ORD00494,PROD0064,5,40017.15,85
ITEM01763,ORD00718,PROD0084,2,34422.94,83
ITEM01764,ORD00871,PROD0410,4,30709.71,7
ITEM01765,ORD00450,PROD0010,-2,20535.86,60
ITEM01766,ORD00751,PROD0386,3,778.69,46
ITEM01767,ORD00766,PROD0405,3,30260.35,30
ITEM01768,ORD00653,PROD0184,3,6539.24,85
ITEM01769,ORD00472,PROD0434,1,7303.89,67
ITEM01770,ORD00375,PROD0137,-2,21811.85,0
ITEM01771,ORD00191,PROD0029,1,21896.32,73
ITEM01772,ORD00496,PROD0348,5,37343.99,4
ITEM01773,ORD00483,PROD0500,1,15758.6,77
ITEM01774,ORD00459,PROD0159,3,20391.23,85
ITEM01775,ORD00983,PROD0404,5,10848.0,66
ITEM01776,ORD00738,PROD0357,4,45429.32,38
ITEM01777,ORD00135,PROD0429,5,42122.77,60
ITEM01778,ORD00106,PROD0210,2,35739.41,79
ITEM01779,ORD00606,PROD0478,4,22744.1,16
ITEM01780,ORD00393,PROD0236,4,21272.51,98
ITEM01781,ORD00767,PROD0060,5,24218.03,45
ITEM01782,ORD00077,PROD0074,2,46895.46,84
ITEM01783,ORD00410,PROD0335,2,3642.93,3
ITEM01784,ORD00583,PROD0376,4,38877.55,69
ITEM01785,ORD00621,PROD0471,1,1276.86,83
ITEM01786,ORD00110,PROD0206,1,31743.85,96
ITEM01787,ORD00110,PROD0128,5,48103.52,70
ITEM01788,ORD00371,PROD0201,3,19212.9,71
ITEM01789,ORD00620,PROD0335,3,26616.88,21
ITEM01790,ORD00156,PROD0043,2,21163.38,88
ITEM01791,ORD00433,PROD0172,4,23910.53,87
ITEM01792,ORD00549,PROD0065,3,23568.67,62
ITEM01793,ORD00857,PROD0028,3,26054.16,35
ITEM01794,ORD00081,PROD0386,5,14876.67,36
ITEM01795,ORD00715,PROD0417,1,28221.44,100
ITEM01796,ORD00214,PROD0108,1,20672.3,80
ITEM01797,ORD00606,PROD0020,3,2237.97,85
ITEM01798,ORD00652,PROD0142,5,14996.29,74
ITEM01799,ORD00055,PROD0105,1,28583.57,90
ITEM01800,ORD00083,PROD0367,5,34784.26,100
ITEM01801,ORD00179,PROD0452,1,12828.8,22
ITEM01802,ORD00576,PROD0332,4,45842.06,48
ITEM01803,ORD00015,PROD0035,2,27032.33,39
ITEM01804,ORD00624,PROD0124,1,2125.32,1
ITEM01805,ORD00633,PROD0362,4,5362.54,58
ITEM01806,ORD00702,PROD0131,1,25235.9,100
ITEM01807,ORD00946,PROD0470,3,45224.1,30
ITEM01808,ORD00742,PROD0055,2,34732.71,89
ITEM01809,ORD00670,PROD0363,-3,39559.3,48
ITEM01810,ORD00355,PROD0312,5,13743.79,2
ITEM01811,ORD00305,PROD0409,3,48928.49,38
ITEM01812,ORD00912,PROD0400,1,40379.25,1
ITEM01813,ORD00923,PROD0498,1,20094.39,37
ITEM01814,ORD00962,PROD0162,4,26686.26,29
ITEM01815,ORD00988,PROD0126,3,13770.77,91
ITEM01816,ORD00536,PROD0387,5,16687.05,16
ITEM01817,ORD00254,PROD0087,2,42455.7,88
ITEM01818,ORD00915,PROD0004,2,25736.87,59
ITEM01819,ORD00194,PROD0161,1,11679.61,27
ITEM01820,ORD00988,PROD0241,5,8209.61,37
ITEM01821,ORD00323,PROD0089,3,1363.86,35
ITEM01822,ORD00171,PROD0237,-1,4391.75,84
ITEM01823,ORD00215,PROD0380,4,47607.74,13
ITEM01824,ORD00546,PROD0458,5,23960.85,39
ITEM01825,ORD00679,PROD0325,3,9544.82,69
ITEM01826,ORD00779,PROD0312,3,8095.15,6
ITEM01827,ORD00396,PROD0009,4,45785.02,22
ITEM01828,ORD00437,PROD0383,5,46106.16,38
ITEM01829,ORD00464,PROD0123,2,23757.9,91
ITEM01830,ORD00177,PROD0338,1,9673.16,79
ITEM01831,ORD00266,PROD0104,3,4098.69,32
ITEM01832,ORD00489,PROD0208,2,202.79,90
ITEM01833,ORD00665,PROD0181,3,16298.05,51
ITEM01834,ORD00540,PROD0018,2,16103.14,7
ITEM01835,ORD00612,PROD0209,5,22111.97,18
ITEM01836,ORD00327,PROD0318,5,37192.91,57
ITEM01837,ORD00231,PROD0419,5,36138.58,83
ITEM01838,ORD00075,PROD0459,5,21886.32,77
ITEM01839,ORD00869,PROD0280,4,44032.58,21
ITEM01840,ORD00547,PROD0386,5,49861.75,48
ITEM01841,ORD00749,PROD0117,1,22312.61,98
ITEM01842,ORD00858,PROD0178,2,2358.49,47
ITEM01843,ORD00532,PROD0283,3,33865.26,43
ITEM01844,ORD00001,PROD0247,5,12066.85,12
ITEM01845,ORD00109,PROD0357,5,31731.27,31
ITEM01846,ORD00065,PROD0047,5,1064.66,20
ITEM01847,ORD00640,PROD0363,1,42596.72,15
ITEM01848,ORD00504,PROD0261,1,21689.32,10
ITEM01849,ORD00461,PROD0131,4,22992.31,81
ITEM01850,ORD00985,PROD0306,1,48082.26,35
ITEM01851,ORD00909,PROD0023,4,15636.1,38
ITEM01852,ORD00333,PROD0369,5,20075.83,21
ITEM01853,ORD00929,PROD0240,4,39760.85,73
ITEM01854,ORD00815,PROD0445,4,14669.26,46
ITEM01855,ORD00992,PROD0150,5,39056.03,49
ITEM01856,ORD00711,PROD0283,5,4462.51,18
ITEM01857,ORD00448,PROD0071,5,48341.1,44
ITEM01858,ORD00027,PROD0269,5,9560.24,75
ITEM01859,ORD00586,PROD0032,5,43724.28,30
ITEM01860,ORD00653,PROD0163,4,2962.93,48
ITEM01861,ORD00284,PROD0132,4,34367.09,95
ITEM01862,ORD00344,PROD0343,5,15110.85,24
ITEM01863,ORD00959,PROD0394,1,23413.25,73
ITEM01864,ORD00132,PROD0171,5,48798.28,10
ITEM01865,ORD00738,PROD0400,5,48290.69,17
ITEM01866,ORD00059,PROD0334,3,43484.5,86
ITEM01867,ORD00122,PROD0444,3,19281.44,50
ITEM01868,ORD00683,PROD0028,1,4345.8,37
ITEM01869,ORD00955,PROD0058,5,3758.18,32
ITEM01870,ORD00880,PROD0154,3,1199.98,7
ITEM01871,ORD00488,PROD0139,4,2135.3,58
ITEM01872,ORD00037,PROD0302,2,49048.38,5
ITEM01873,ORD00824,PROD0251,3,5022.68,87
ITEM01874,ORD00523,PROD0416,2,17285.35,25
ITEM01875,ORD00983,PROD0100,3,43588.99,92
ITEM01876,ORD00301,PROD0473,5,7386.34,71
ITEM01877,ORD00506,PROD0173,2,6622.93,45
ITEM01878,ORD00827,PROD0144,3,16864.23,51
ITEM01879,ORD00328,PROD0336,1,28689.47,63
ITEM01880,ORD00179,PROD0435,1,32422.34,67
ITEM01881,ORD00759,PROD0142,2,10732.61,43
ITEM01882,ORD00732,PROD0466,1,9862.66,32
ITEM01883,ORD00997,PROD0247,1,2872.1,0
ITEM01884,ORD00372,PROD0267,2,19924.52,19
ITEM01885,ORD00555,PROD0453,4,42941.15,26
ITEM01886,ORD00858,PROD0106,2,13062.8,21
ITEM01887,ORD00801,PROD0096,5,44557.11,58
ITEM01888,ORD00125,PROD0418,1,38110.14,10
ITEM01889,ORD00128,PROD0067,4,44596.71,67
ITEM01890,ORD00411,PROD0425,2,37772.13,75
ITEM01891,ORD00489,PROD0224,3,44956.7,78
ITEM01892,ORD00502,PROD0318,4,43412.13,15
ITEM01893,ORD00323,PROD0274,1,38723.51,87
ITEM01894,ORD00313,PROD0101,4,19242.91,76
ITEM01895,ORD00286,PROD0342,1,39972.11,21
ITEM01896,ORD00406,PROD0026,3,24324.05,89
ITEM01897,ORD00854,PROD0051,3,28277.63,52
ITEM01898,ORD00964,PROD0322,3,29561.6,92
ITEM01899,ORD00898,PROD0068,2,43499.76,88
ITEM01900,ORD00732,PROD0188,5,3299.27,68
ITEM01901,ORD00949,PROD0341,5,30181.44,36
ITEM01902,ORD00015,PROD0088,1,17834.27,23
ITEM01903,ORD00293,PROD0034,4,5045.49,72
ITEM01904,ORD00102,PROD0328,1,28666.74,28
ITEM01905,ORD00787,PROD0451,4,697.73,53
ITEM01906,ORD00914,PROD0253,3,18417.96,54
ITEM01907,ORD00540,PROD0424,4,44493.67,78
ITEM01908,ORD00883,PROD0375,3,35537.97,88
ITEM01909,ORD00876,PROD0238,4,8529.5,75
ITEM01910,ORD00709,PROD0106,2,14626.4,78
ITEM01911,ORD00769,PROD0302,4,45084.7,8
ITEM01912,ORD00855,PROD0196,1,44213.66,0
ITEM01913,ORD00796,PROD0087,3,7586.69,31
ITEM01914,ORD00852,PROD0068,3,42064.56,3
ITEM01915,ORD00819,PROD0483,3,6738.95,64
ITEM01916,ORD00067,PROD0173,2,16757.47,78
ITEM01917,ORD00863,PROD0422,2,11659.35,100
ITEM01918,ORD00559,PROD0221,2,46954.12,18
ITEM01919,ORD00918,PROD0006,4,44583.16,1
ITEM01920,ORD00504,PROD0020,3,41101.25,17
ITEM01921,ORD00271,PROD0125,5,17238.19,37
ITEM01922,ORD00222,PROD0321,1,38006.15,17
ITEM01923,ORD00137,PROD0219,4,593.57,27
ITEM01924,ORD00944,PROD0335,5,20405.7,45
ITEM01925,ORD00208,PROD0023,2,18540.78,36
ITEM01926,ORD00349,PROD0340,5,28209.77,71
ITEM01927,ORD00289,PROD0240,4,15322.78,22
ITEM01928,ORD00784,PROD0308,3,23692.53,83
ITEM01929,ORD00939,PROD0279,4,30224.25,37
ITEM01930,ORD00719,PROD0275,4,41196.83,89
ITEM01931,ORD00579,PROD0417,2,32946.99,97
ITEM01932,ORD00266,PROD0325,2,39834.18,26
ITEM01933,ORD00837,PROD0246,1,33641.07,13
ITEM01934,ORD00882,PROD0042,5,27949.81,29
ITEM01935,ORD00133,PROD0082,5,28809.24,16
ITEM01936,ORD00492,PROD0329,4,45090.75,42
ITEM01937,ORD00762,PROD0254,2,4107.81,54
ITEM01938,ORD00683,PROD0254,5,21472.14,71
ITEM01939,ORD00963,PROD0209,5,13485.92,27
ITEM01940,ORD00981,PROD0380,3,19810.69,24
ITEM01941,ORD00249,PROD0488,4,1504.76,89
ITEM01942,ORD00612,PROD0042,2,32802.54,77
ITEM01943,ORD00655,PROD0491,1,40809.11,30
ITEM01944,ORD00274,PROD0483,1,49084.2,22
ITEM01945,ORD00968,PROD0247,1,34396.91,59
ITEM01946,ORD00825,PROD0196,4,3129.59,5
ITEM01947,ORD00703,PROD0444,3,27649.92,40
ITEM01948,ORD00783,PROD0285,5,40787.45,96
ITEM01949,ORD00020,PROD0029,2,39305.64,12
ITEM01950,ORD00029,PROD0175,5,17029.43,37
ITEM01951,ORD00397,PROD0042,3,12031.75,29
ITEM01952,ORD00305,PROD0397,5,18046.92,29
ITEM01953,ORD00422,PROD0328,3,9073.91,73
ITEM01954,ORD00951,PROD0002,2,46664.57,86
ITEM01955,ORD00326,PROD0145,4,48229.89,24
ITEM01956,ORD00291,PROD0207,2,47766.84,8
ITEM01957,ORD00793,PROD0428,2,42048.5,19
ITEM01958,ORD00282,PROD0065,4,31158.09,37
ITEM01959,ORD00813,PROD0496,1,6499.69,85
ITEM01960,ORD00835,PROD0394,-3,35584.6,98
ITEM01961,ORD00515,PROD0345,4,23698.38,30
ITEM01962,ORD00577,PROD0135,2,17790.36,26
ITEM01963,ORD00091,PROD0317,3,23564.04,12
ITEM01964,ORD00070,PROD0456,1,3734.45,73
ITEM01965,ORD00151,PROD0166,3,30511.47,14
ITEM01966,ORD00789,PROD0160,3,12774.18,23
ITEM01967,ORD00959,PROD0126,4,36574.05,14
ITEM01968,ORD00384,PROD0468,4,43286.92,87
ITEM01969,ORD00187,PROD0193,2,18369.6,29
ITEM01970,ORD00676,PROD0057,2,49491.73,61
ITEM01971,ORD00901,PROD0394,5,49687.1,75
ITEM01972,ORD00120,PROD0402,1,25318.87,33
ITEM01973,ORD00718,PROD0098,2,9972.55,90
ITEM01974,ORD00886,PROD0309,1,11773.26,17
ITEM01975,ORD00420,PROD0073,5,38405.5,44
ITEM01976,ORD00539,PROD0002,2,21493.01,63
ITEM01977,ORD00159,PROD0241,2,15884.95,10
ITEM01978,ORD00876,PROD0395,5,41091.84,68
ITEM01979,ORD00439,PROD0393,1,40850.66,40
ITEM01980,ORD00694,PROD0278,4,48011.63,22
ITEM01981,ORD00614,PROD0484,4,19259.1,68
ITEM01982,ORD00161,PROD0122,2,4057.35,84
ITEM01983,ORD00678,PROD0479,5,44611.37,53
ITEM01984,ORD00046,PROD0378,2,35160.2,90
ITEM01985,ORD00915,PROD0100,4,11914.25,48
ITEM01986,ORD00080,PROD0156,5,826.59,45
ITEM01987,ORD00155,PROD0434,4,27136.07,67
ITEM01988,ORD00937,PROD0160,4,29164.16,74
ITEM01989,ORD00366,PROD0163,2,16715.67,57
ITEM01990,ORD00877,PROD0011,2,44560.12,7
ITEM01991,ORD00687,PROD0358,1,38407.6,98
